file	beg	end	text
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	73.87	74.22	world
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	74.22	74.36	is
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	74.36	74.57	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	74.57	75.24	obvious,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	75.24	75.61	though
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	75.61	75.79	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	75.79	76.1	world
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	76.1	76.22	is
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	76.22	76.4	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	76.4	76.98	obvious,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	76.98	77.19	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	77.19	77.62	seen,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	77.62	77.9	and
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	77.9	79.3	unforeseeable,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	79.3	79.76	that
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	79.76	80.33	which
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	80.33	80.67	one
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	80.67	81.36	cannot
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	81.36	81.7	not
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	81.7	82.3	see,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	82.3	82.83	which
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	82.83	83.15	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	83.15	83.68	first
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	83.68	84.1	eyes
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	84.1	84.66	saw,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	84.66	85.07	for
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	85.07	85.66	us,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	85.66	86.28	also
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	86.28	86.9	each
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	86.9	87.36	man
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	87.36	87.68	or
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	87.68	88.8	woman,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	88.8	89.39	near
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	89.39	89.68	as
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	89.68	91.34	knowledge,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	91.34	91.8	though
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	91.8	91.95	it
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	91.95	92.18	may
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	92.18	92.33	be
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	92.33	92.48	of
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	92.48	92.71	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	92.71	93.29	noons,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	93.29	93.64	only
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	93.64	93.89	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	93.89	94.58	acuity,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	94.58	94.87	and
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	94.87	95.16	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	95.16	95.45	mad
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	95.45	95.74	two
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	95.74	96.23	speak
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	96.23	96.62	only
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	96.62	96.81	of
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	96.81	97.8	conspiracy
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	97.8	98.09	and
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	98.09	98.68	people
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	98.68	99.66	talking,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	99.66	100.02	And
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	100.02	100.26	if
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	100.26	100.86	those
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	100.86	101.46	paths
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	101.46	101.7	of
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	101.7	102.06	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	102.06	102.54	mind
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	102.54	103.26	cannot
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	103.26	104.12	break,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	104.12	104.35	it
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	104.35	104.6	is
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	104.6	104.96	not
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	104.96	105.32	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	105.32	105.79	wild
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	105.79	106.51	glare,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	106.51	106.62	or
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	106.62	106.79	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	106.79	107.08	world
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	107.08	107.31	even
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	107.31	107.54	that
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	107.54	107.71	one
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	107.71	107.94	dies
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	107.94	108.62	in.
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	108.62	109.64	Approach
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	109.64	110.03	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	110.03	110.8	window
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	110.8	111.06	as
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	111.06	111.32	if
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	111.32	111.58	to
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	111.58	112.0	see
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	112.0	112.33	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	112.33	113.1	boredom
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	113.1	113.65	which
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	113.65	114.66	disclosed
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	114.66	115.8	everything.
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	116.66	116.71	I
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	116.71	117.04	should
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	117.04	117.27	have
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	117.27	117.66	written
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	117.66	117.96	not
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	117.96	118.26	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	118.26	118.65	rain
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	118.65	118.85	of
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	118.85	118.95	a
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	118.95	119.71	19th
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	119.71	120.38	century
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	120.38	120.72	day,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	120.72	120.89	but
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	120.89	121.08	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	121.08	121.4	moats
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	121.4	121.55	and
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	121.55	121.7	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	121.7	121.98	air,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	121.98	122.18	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	122.18	122.62	dust,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	122.62	123.12	here
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	123.12	124.12	still.
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	124.12	124.37	What
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	124.37	124.62	have
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	124.62	124.76	we
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	124.76	125.12	argued
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	125.12	125.55	about,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	125.55	125.8	what
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	125.8	126.05	have
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	126.05	126.17	we
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	126.17	126.54	done,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	126.54	127.17	thickening
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	127.17	127.36	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	127.36	127.74	air,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	127.74	128.13	air
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	128.13	128.4	so
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	128.4	129.05	thick
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	129.05	129.57	with
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	129.57	130.23	myth,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	130.23	130.4	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	130.4	130.69	words
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	130.69	131.12	unlucky
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	131.12	131.35	and
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	131.35	131.64	good
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	131.64	131.96	luck
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	131.96	132.6	float
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	132.6	132.85	in
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	132.85	133.58	it,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	133.58	133.76	to
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	133.76	134.03	see
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	134.03	134.68	them?
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	135.12	136.27	No,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	136.27	136.42	or
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	136.42	136.72	sees
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	136.72	137.32	moats,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	137.32	137.52	an
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	137.52	137.98	iron
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	137.98	138.34	mesh
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	138.34	138.85	links
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	138.85	139.05	of
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	139.05	140.37	consequence,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	140.37	141.12	still,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	141.12	141.29	at
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	141.29	141.54	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	141.54	142.04	mind's
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	142.04	142.48	end,
