file	beg	end	text
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	6.87	6.91	a
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	6.91	7.15	train
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	7.15	7.88	approaching?
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	7.88	8.49	We
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	8.49	8.51	are
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	8.51	8.76	as
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	8.76	9.27	real
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	9.27	9.65	and
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	9.65	10.16	near
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	10.16	10.41	as
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	10.41	11.64	cinema.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	11.64	11.73	A
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	11.73	12.23	little
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	12.23	13.12	girl,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	13.12	13.2	half
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	13.2	13.75	turned
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	13.75	14.3	away,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	14.3	15.11	holding
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	15.11	15.21	her
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	15.21	15.58	doll
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	15.58	16.13	smiles
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	16.13	16.92	shyly.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	16.92	17.38	When
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	17.38	17.46	the
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	17.46	18.15	ambiguous
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	18.15	18.52	siren
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	18.52	18.67	or
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	18.67	19.13	engine
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	19.13	19.53	wails
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	19.53	19.73	its
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	19.73	20.42	warning,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	20.42	20.66	she
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	20.66	21.03	turns
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	21.03	21.64	directly
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	21.64	22.24	towards
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	22.24	22.41	the
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	22.41	23.2	camera.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	23.2	23.69	Medium
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	23.69	24.39	close-up,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	24.39	24.61	her
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	24.61	25.37	expression
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	25.37	25.98	changing
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	25.98	26.11	to
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	26.11	26.18	a
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	26.18	26.7	mixture
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	26.7	26.85	of
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	26.85	27.74	astonishment
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	27.74	27.89	or
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	27.89	28.62	terror.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	28.62	29.0	This
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	29.0	29.48	child
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	29.48	29.96	isn't
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	29.96	30.84	acting.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	30.84	31.44	Perhaps
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	31.44	31.69	she
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	31.69	32.12	knows
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	32.12	32.46	what
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	32.46	32.71	the
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	32.71	33.14	young
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	33.14	33.57	actor
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	33.57	33.74	in
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	33.74	34.25	Ivan's
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	34.25	35.01	childhood
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	35.01	35.7	pretends
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	35.7	36.06	he
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	36.06	36.62	knows.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	36.62	36.96	Her
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	36.96	37.27	look
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	37.27	37.91	pierces
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	37.91	38.19	the
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	38.19	38.56	mask
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	38.56	38.74	of
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	38.74	39.39	Western
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	39.39	40.36	culture.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	40.36	41.48	Almost
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	41.48	41.54	40
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	41.54	42.03	years
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	42.03	42.71	later,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	42.71	42.9	in
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	42.9	43.29	June
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	43.29	44.72	1972,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	44.72	44.83	a
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	44.83	45.87	terrified
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	45.87	46.42	Phan
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	46.42	46.67	Thi
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	46.67	47.4	Khin,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	47.4	47.96	napalmed
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	47.96	48.11	in
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	48.11	48.46	error
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	48.46	48.6	by
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	48.6	48.67	a
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	48.67	49.06	South
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	49.06	49.75	Vietnamese
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	49.75	50.36	bomber,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	50.36	50.8	will
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	50.8	50.92	come
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	50.92	51.42	running
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	51.42	51.78	naked
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	51.78	52.06	down
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	52.06	52.13	a
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	52.13	52.55	road,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	52.55	53.02	having
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	53.02	53.26	torn
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	53.26	53.48	off
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	53.48	53.68	her
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	53.68	54.18	burning
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	54.18	55.04	clothing.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	55.04	55.32	She
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	55.32	55.5	is
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	55.5	56.15	running
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	56.15	56.8	towards
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	56.8	57.08	the
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	57.08	57.95	camera's
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	57.95	58.36	single
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	58.36	58.96	eye.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	58.96	59.08	A
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	59.08	59.43	man
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	59.43	60.96	without
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	60.96	60.97	wings
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	60.97	61.71	swings
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	61.71	63.11	slantingly
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	63.11	63.46	into
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	63.46	63.96	view
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	63.96	64.84	through
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	64.84	65.34	free
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	65.34	66.23	space,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	66.23	66.72	mute
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	66.72	67.56	sky.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	67.56	68.11	One,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	68.11	68.66	two,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	68.66	69.44	three,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	69.44	70.11	four,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	70.11	70.78	five,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	70.78	71.25	six
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	71.25	71.89	seconds
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	71.89	72.11	of
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	72.11	72.78	silent
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	72.78	73.98	soundtrack
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	73.98	74.57	before
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	74.57	75.55	liturgical
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	75.55	76.11	music
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	76.11	76.63	through
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	76.63	77.2	fade-in
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	77.2	77.42	to
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	77.42	77.47	a
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	77.47	77.99	certain
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	77.99	78.54	point,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	78.76	79.08	than
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	79.08	79.88	tapering,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	79.88	80.52	emitting
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	80.52	80.84	wave
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	80.84	81.24	notes
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	81.24	81.64	risen
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	81.64	81.96	from
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	81.96	82.36	years
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	82.36	82.6	of
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	82.6	82.92	other
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	82.92	83.72	powers.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	83.72	85.22	Balancing
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	85.22	85.36	and
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	85.36	86.93	hovering,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	86.93	86.93	he
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	86.93	87.29	is
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	87.29	87.79	swinging
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	87.79	87.96	in
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	87.96	88.04	a
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	88.04	88.76	basket,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	88.76	88.93	as
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	88.93	89.17	if
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	89.17	90.18	re-entrance
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	90.18	90.19	is
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	90.19	90.82	easy.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	90.82	91.4	Swings
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	91.4	91.85	in
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	91.85	92.28	again,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	92.28	92.86	coming
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	92.86	93.6	home.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	93.6	93.88	So
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	93.88	94.05	it's
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	94.05	94.12	a
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	94.12	94.66	picture
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	94.66	95.36	projected
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	95.36	95.9	through
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	95.9	96.36	time,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	96.36	96.9	subtler
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	96.9	97.21	than
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	97.21	97.6	poems
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	97.6	97.74	or
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	97.74	97.82	a
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	97.82	98.52	letter,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	98.52	99.0	because
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	99.0	99.2	he
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	99.2	99.28	is
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	99.28	99.78	working
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	99.78	99.91	on
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	99.91	100.26	it.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	100.26	100.99	Found
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	100.99	101.43	footage
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	101.43	101.99	shown
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	101.99	102.13	at
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	102.13	102.68	slower
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	102.68	103.5	speed.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	103.5	103.91	Here
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	103.91	104.11	is
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	104.11	104.94	power.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	105.94	106.06	A
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	106.06	106.72	tremendous
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	106.72	107.57	stratosphere
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	107.57	108.32	spinnaker,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	108.32	108.57	so
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	108.57	109.19	weightless
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	109.19	109.54	after
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	109.54	109.75	the
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	109.75	110.25	weighty
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	110.25	110.75	Spanish
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	110.75	111.46	evacuation
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	111.46	112.26	sequence,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	112.26	112.9	hovers,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	112.9	113.63	preparing
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	113.63	113.92	for
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	113.92	114.43	liftoff
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	114.43	114.83	while
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	114.83	114.99	he
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	114.99	115.46	needs
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	115.46	115.55	no
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	115.55	115.79	map
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	115.79	115.95	to
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	115.95	116.74	return.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	116.74	116.91	If
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	116.91	117.7	fiction,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	117.7	118.14	angel
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	118.14	119.1	astronaut,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	119.1	119.89	returning
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	119.89	120.05	to
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	120.05	120.41	home
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	120.41	120.96	base,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	120.96	121.18	as
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	121.18	121.36	if
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	121.36	121.54	he
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	121.54	122.08	merely
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	122.08	122.7	floated
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	122.7	122.98	out
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	122.98	123.16	of
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	123.16	123.75	sight
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	123.75	123.88	for
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	123.88	124.34	fun,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	124.72	124.74	as
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	124.74	124.9	if
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	124.9	125.79	re-entrance
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	125.79	126.04	is
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	126.04	126.86	possible,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	126.86	127.26	and
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	127.26	127.62	surely
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	127.62	127.97	there
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	127.97	128.32	are
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	128.32	128.37	to
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	128.37	128.53	be
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	128.53	129.23	anchorage
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	129.23	129.93	mooring,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	129.93	130.48	helpers
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	130.48	131.34	waiting.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	131.34	132.51	Starboat
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	132.51	132.71	USSR
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	132.71	133.74	resembles
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	133.74	133.86	a
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	133.86	134.42	light
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	134.42	134.88	sail
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	134.88	135.15	of
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	135.15	135.68	great
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	135.68	136.52	speed,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	136.52	136.82	used
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	136.82	136.92	on
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	136.92	137.32	yachts
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	137.32	137.59	when
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	137.59	138.07	running
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	138.07	138.48	before
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	138.48	138.68	the
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	138.68	139.22	wind.
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	139.22	140.1	Spinnaker,
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	140.1	140.66	because
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	140.66	140.74	a
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	140.74	141.13	yacht
