file	beg	end	text	speaker	section
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	94.329	95.499	The Night Sea	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	97.851	112.04	Under the rain, the trees like crow feet scratch tangling the spittle sky. These are the elements that give my heart ease, and make its watch run regular as the rain, solemn as the crow	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	112.394	115.718	its claw grip into the wet returning wind	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	116.575	132.407	The blear watering face is washed and smeared on the ditch running ruinous page, one page for each year of my age, and each ((caw of)) the mind is the watery wage that my tears pay for my tongue's relief	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	133.39	140.922	((That)) never again for time telling heart ease or the song that fills the true shape of a pain	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	141.351	150.653	For the heart is struck by the frog spearing rain and is washed away without feature ((or)) the mere fire that dropped	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	151.06	153.269	on its first birthday	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	155.414	166.447	Night flooding fog at the eaves of the year, all unwilling in ((whit)) quenches like fire drenched in a hulk, sea smothered and swallowed, towed under the wave	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	167.032	177.442	stowed safe, home again from the wakening rain that freshens green crests of the scudding hills, rakes the clean air, launches crows from the field	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	179.016	180.858	It is under the night sea	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	181.285	211.979	the uneasy grave of sleep I am sown, laced in a jacket of ills, bedded naked and wheeled down the shafts of the swallowing sea, to wake once more to the wrath of the heart speaking rain in the spittle dawn aged in the old rebirth of the first day. And I thirst again for my cold death that spoke me oblivion, paid my wage that my tongue should speak	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	213.478	214.69	It was deceit	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	215.254	227.525	deceit ((wind)) rioting like the hurly burly crow, shadow falling upon shadow in the field. The yield picked clean, not a grain but green ((caught)) before its spring	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	228.711	231.244	Damp rocked in the husk reeks	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	231.673	245.782	No rainbow nor fathering of the swinking sun can raise what was laid down in the mothering mire, but picked clean before, oh an eternity before its first day's dawning	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	247.188	254.815	and the husk can rattle in the rambling wind, swim in the streaming seas among islands of crows	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	255.195	267.459	But it goes blind and mindless under the coffin nailing rain that sands the husked house thin as the bony starved crows clawed to the fence	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	268.616	271.027	They have eaten the silence	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	276.581	277.613	The Fig Tree	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	280.345	287.73	The leaves, large for so small a tree moved one against the other in the deep, green air	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	288.272	292.453	And the light amid bays and inlets of the leaves rippled	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	292.862	298.95	where the ripe figs hung, purple in that green pool, almost bursting	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	299.418	301.394	in the cool water of the air	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	303.031	305.141	It was fearful to plunge	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	305.738	309.462	Although all summer's rightness hung there	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	309.951	315.5	In the deep pool it moved, rippling in the muscular light and shade	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	316.11	317.396	And it was fear	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	317.884	327.436	in its multiple ((saying)) forms, the rank rightness of the fig, swelled out and abandoned, fearful to reach to	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	329.511	331.286	Heavy and filled	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	331.916	335.834	the burst figs fell at intervals in the afternoon	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	336.557	341.628	and I saw in your eyes still in that pool of air	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	342.14	347.124	the livid bruise of the same indifferent fall	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	353.368	354.172	The Hawk	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	356.771	369.845	The hawk's cry from the tall sky fell, but my hazel eye against a blue and lidless eye was set My stare went only into blue distance, wastes of air	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	370.187	374.356	each augury of Hell invisible to my sense	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	376.574	380.809	There was an eagle set on a molding book in the attic	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	381.478	388.76	Full of moth holes he was, yet terrible in my childhood. I pulled his feathers, but they stuck	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	389.24	395.089	and dodge as I would, his blind glass look spoiled my young luck	Subject	
Moore-Richard_Complete-Reading_Lee-Anderson_Berkeley_03-23-52	396.864	404.029	Wife and child brought new eyes to flesh that had grown wild in the high wood of a green world	Subject	
