file	beg	end	text	speaker	section
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	138.611	160.865	A high end journal is not an insult, even if you intended it as one. Mother slaps her hand, cries more. Blue streaks in black hair. Very rock and roll. She can justify anything under the sun. She's not a bad person. Que pasa? Baby crying, the North face, the South caboose, Delancey. We've all got our own goals and our own baggage	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	161.8	170.817	The enchanting dark flower, black orchid, heart broken by love without feelings, by letters without meaning, by lies and deceit, by desire.	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	171.743	187.191	The American flag bandanna exits at Essex. East Broadway, my bad. Phat farm. Hoyt Schemerhorn. Your stuck zipper nerves me. All magazines are ~T and ~A rags edited by ad agencies	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	187.572	198.66	Spike Lee lookalike swoosh hat, Doctor ~J glasses, totally hot hoochie mommas riding boots say, For all your ~S and ~M fetishes. Party girls out for a night on the town	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	199.104	204.973	stand across from a couple holding plastic bags, holding each other, baby asleep in mother's arms	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	205.395	224.586	~MTA attendant stares down the bongos. Duct taped guitar, tambourine taped to foot, bass drum taped to hand truck, amplifier taped to hand truck, one man band. He's the shit, slow, heavy, repetitive groove. Train beep, track clack, bongo beat, train rolls in opposite track	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	225.074	234.164	Three earrings and your lover's hand on your head, lemon meringue pie in a paper bag, loony smile on the woman dressed like a man, or man dressed like a woman	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	234.639	240.449	Author of key witness, eyes closed, hands crossed. What the hell is so funny on your Walkman	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	240.858	252.344	I count one swoosh on this train, Nike hegemony, sweatshop ladies head downtown, Beth Israel Medical Center, cle- Clemente's Animal people, Weston's Vegetables	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	252.943	270.467	Poetry in motion, one eight hundred divorce, world spy dot com. Our accountant isn't happy. The car smells like fill in the blank. Meika says she loves bad smell. I will not accept your passive aggressive tactic to get me to phone you. You crushed me	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	270.922	277.326	Thank you for the letter telling me you're writing me a letter that will explain our misshaped emotions. You crushed me	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	277.939	281.731	We live where you live. All aboard Amherst on Bedford	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	282.179	290.539	Excuse me, ladies and gentlemen. I am homeless. I'm not asking for much, just asking for some food, careful of the moving platforms.	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	290.756	293.325	I'm going to see my friend Charles tonight who um	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	295.419	299.18	whose mind just split open like a year ago after his father died ((and))	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	301.952	306.79	hopefully this won't happen to uh ((Ansem.)) I think ((Ansem's)) stronger than Chuck, so	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	307.643	309.82	but whatever. I'm going to read ((uh)) like three poems about	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	310.945	315.255	after Charles's mind split open, I would go over to New Jersey like once a week and hang out with him.	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	316.156	316.516	um	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	317.22	318.603	This is what I came back with.	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	319.539	323.088	On the waterfront Obsesso, wearing a New Jersey gutter helmet	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	323.689	332.807	Stir crazy, all about ~X, ((feckless)) sleep befriending his pals love and hatred careening, mind ripping, a ((prowl)) busting on a rock and a storm	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	333.162	341.306	All around, death speaks. The fog obscures the glistening boxes teetering Gotham, Babylon, babble wise to the stars 	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	341.752	342.573	The fog	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	343.008	368.616	makes us noir in the company of men, shooting the futility of work. Split the blanket motives. No, not smoking. Playing hooky for paintings. Check out the possible lips on the six train. Tune out, turn on, take in the cracked abstract ((scheme,)) wrecking the plane dealing liberty. Gung ho. Can I come over and crash on the couch? You make a bong and eggs, devil in the morning, many in a leaky boat	Subject	
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	371.302	378.708	Wack lineage, suit crawls along platform edge of PATH train, drooling nights, anesthesia algorithm	Subject	
