file	beg	end	text	speaker	section
Halpern-Rob_Complete-BPC-Segue_3-3-07	308.574	314.612	Imagining the rumored place, sensing devastation from the fringes of a lake	Subject	
Halpern-Rob_Complete-BPC-Segue_3-3-07	316.935	320.689	The time of this conditioning and the terror in that	Subject	
Halpern-Rob_Complete-BPC-Segue_3-3-07	321.456	324.122	So where's this rumored place, he asks	Subject	
Halpern-Rob_Complete-BPC-Segue_3-3-07	324.662	338.051	and I'm pointing out beyond the docks, out to rock on the horizon, as if the thing out there were already in here, with us screaming, something I'm not doing there,	Subject	
Halpern-Rob_Complete-BPC-Segue_3-3-07	338.458	339.455	oh there	Subject	
Halpern-Rob_Complete-BPC-Segue_3-3-07	340.0	345.616	beneath which all our tenses buckle and our phrases all give way	Subject	
Halpern-Rob_Complete-BPC-Segue_3-3-07	346.271	351.145	{lipsmack} unable to document anything but my own mute evacuation	Subject	
Halpern-Rob_Complete-BPC-Segue_3-3-07	351.524	363.565	and failing even that, the emergent crowd in which our aims remain embedded, grace radiates from my particle and I extend this to you for use	Subject	
Halpern-Rob_Complete-BPC-Segue_3-3-07	364.378	382.434	Something's reaching back to us from where the event will have taken place, now a bit further, still unable to document anything that's happening, alluding to uneven strata in production whereby these fishers incoherent, through which untimely events to come	Subject	
Halpern-Rob_Complete-BPC-Segue_3-3-07	383.269	389.582	But unlike this sense of weakness, our radical need for these endless negations	Subject	
Halpern-Rob_Complete-BPC-Segue_3-3-07	389.929	393.655	the fashionable propensity to not to	Subject	
Halpern-Rob_Complete-BPC-Segue_3-3-07	394.562	401.894	is a formula in the logic of our own inaction now expressed faithfully by the apparatus itself	Subject	
Halpern-Rob_Complete-BPC-Segue_3-3-07	402.379	411.651	I is my own little fuck, a little parlor prance, an organ strained through too much concentration	Subject	
