file	beg	end	text	speaker	section
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	109.45	112.72	against Leif Erikson, courage and knowledge are not enough.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	112.984	114.242	Pleasant ((batter)) again.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	125.325	127.32	Why I am not a mathematician.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	128.86	137.16	The dictionary of real numbers was designed for researchers who have encountered various numbers computationally and want to know if these numbers have simple form.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	137.93	153.248	The book is structured as a reverse handbook of special function values. It lists over a hundred thousand eight digit real numbers ((in the usual)) one comma zero that arise as the first eight digit (()) special values ((of)) familiar functions. This book should be of interest to researchers in mathematics.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	158.276	159.514	Drone of your own.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	161.144	171.476	Leveraging crowdsourced data and mining social networks, mice engineered to lack specific genes, infected neurons with a virus that inserts a gene which renders them responsive to blue light.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	181.61	183.28	((Crowd hunters)) of images.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	184.83	189.21	Remains are handled in a culturally sensitive and religiously appropriate manner.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	190.0	195.29	Presence without value is perceived as occupation. Today we have commonality of parts.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	195.96	200.66	((Void)) between lethality and inaction, marketing ability in current trend perception.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	206.35	208.04	Coffee, tobacco, hemp.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	209.4	211.14	Plants measure length of night	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	211.42	212.662	but not cucumber.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	213.54	216.01	Winter ((stoat)) in moonlight as we slumber.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	219.96	221.44	Where does light speed?	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	222.9	226.96	Something must be where light arrives, dark ((over a)) head, things darkness made.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	227.44	229.842	Freud is tall, ((Marla)) is small.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	236.58	238.619	((Is)) a very short poem. Sound pound.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	238.97	241.99	Four thirty three. Bird, no singing cage.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	252.16	254.4	((Sharpening)) aggravation of perception.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	255.54	260.474	Whole, giant discovery falls heavily, outside language move dances.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	260.83	267.009	Evenly those moments set, travel away, (()) in area float, farmhands of posting.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	267.128	270.54	Functions not mirror operated, memories smashed to understood.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	274.302	275.16	Now we have a	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	276.487	277.376	poet laureate	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	277.76	279.428	who's completely unreadable	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	280.259	282.057	and abysmally banal.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	282.867	286.24	So she wrote one piece and I could only read it by	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	286.48	288.052	making an anagram every line.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	290.321	294.175	(()) right from banana jar by fanny fur coda.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	295.43	304.343	Pageantry fever there it has met quote, teacakes, mirthless moon enshrouded to a toy (()) irony overdubbed one high ((trot)) barber's ((verb)) (()) web.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	304.48	308.941	How are (()) simonize his ((whole retina)) her token untamed over, ache.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	309.148	312.505	Head renting hemp and (()) pull my uptown husk before hot deer.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	313.18	318.322	I wholesaled elk (()) reheating tents ((last)) (()) ((where)) he deadpanned a (()) wig thus, yow.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	318.375	327.383	Out of an outhouse sorority slut your heartbreaking (()) bald-faced ((honkers)) (()) noisy you (()) ((were)) druid babes called tin horn.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	332.57	334.15	Close the loop on this.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	335.226	351.236	Not enough boots on the ground to square the service, a paradigm shift we need to get our heads around, we need to analyze a perfect storm, put lipstick on this pig at the end of the day, put a stake in the ground of our core competency, hope is not ((a)) strategy to move the needle, this time it's different because the next big thing is the elephant in the room comparing apples to apples.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	355.15	358.43	This is just a found poem. New ~EU plan to stop banks failing.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	359.34	360.619	~BBC news.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	361.14	363.295	Queen humbled by jubilee events.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	363.88	366.159	Venus makes rare trek across sun.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	366.525	368.48	Exercise, no help for depression.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	368.83	370.703	More body parts found in Canada.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	371.537	373.067	Local news, Sussex.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	373.145	376.641	Air ambulance crew received medals. ((Jubilee)) beacons are set alight.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	376.748	378.524	Leisure center upgrade completed.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	383.53	384.805	Olympic games.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	385.95	388.41	Employ magics, images comply.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	388.59	390.884	Myopic ((gleams, gaming)) polemics.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	391.09	393.166	Simply ((cage)) (()) ((lips)) mom.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	393.36	395.67	So gimpy camel, so pick me camel.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	395.9	406.35	Place my gizmo (()) limos came. Magic mole spine, my magic slope, sly magic poems, slim cagey poem, over my scampi, go clammy pies, play memo pigs ((camp)) slimy ego.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	406.47	410.831	Scam my epilogue, comply ageism, email (()) impale my cogs.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	410.925	415.234	((Commie)) spy gal lags mopey mice. (()) smog ((cocks)) me ((gaily.))	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	421.473	422.389	A (())	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	424.4	426.958	The book of titles. I don't want to be a writer.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	427.18	428.251	The last priest.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	428.5	430.15	Send the rich to the gulags.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	430.61	432.28	Grandmother's dangerous garden.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	432.828	433.872	Bomb Paris.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	434.27	435.549	((While)) the ((parrot is))	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	435.95	437.394	Big, black, and scared.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	438.033	439.114	Floating and talking.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	439.513	440.6	Too old to be a poet.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	441.2	443.16	Thought everything on the ground is a chestnut.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	443.786	444.943	((Wait,)) the cheese.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	453.05	458.1	So the Department of Homeland Security had to release that list called the ((analyst's)) desktop binder.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	458.4	462.981	((Of)) the key word of phrase it uses (()) troll through the social networks of terrorists.	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	463.66	465.05	So I thought I'd just (())	Speaker1	
Raworth-Tom_Complete-Reading_MFA-Reading-Series_Boise_2-22-13	465.23	467.383	use all those words in something obvious.	Speaker1	
