file	beg	end	text	speaker	section
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	163.786	166.866	The wealth in you, a lush I would not leave	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	167.503	168.542	Saint Lucia	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	169.02	170.093	Saint Lucia	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	170.675	173.521	Blind, a native name I will not name	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	174.65	187.388	Cut out paper doll sense red is not insular, you the individual ((in nests and shelled remains declined)) only in peace the place right next to my immobile constellation sparing us of pretense	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	188.577	194.839	Freckled shoulder, city leaflets, summer shrug, we do not want this war	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	196.537	201.253	The kiss that tried ((and)) the lipstick trace, spectral ((para lease))	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	203.338	211.581	Women and dogs going mad with saliva, petting sheep ((and radiates)) a speck of arcane cosmos wanting ((some way)) soft if senseless	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	212.882	224.496	Some things are simple, such as the girl, how she is the Earth becoming woman, landing girth, what she is, breathing in, breathing out. Here's a postcard. I'm a beach	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	229.717	230.846	Morning Glory	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	232.48	241.673	If you will forgive, the wind, a ((leg)), vines up your torso in blooms for a day, dies every night when you are not looking	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	243.324	253.407	Another palpable bud blossoms for even time is only certain and yours' to lose in the next hello you are, bursting with dawn	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	256.311	260.742	uh I'm going to read just one poem from a newer project called	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	261.57	265.739	Loves Kill- # uh sorry, Love Kills Hate, um in which	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	266.279	268.772	I spend a lot of time uh	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	269.801	275.438	sort of looking at things that are going on in Latin America and um {lipsmack}	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	275.929	284.419	I don't know if any of you caught Zizek on Democracy Now last week but he actually uh had some issues with	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	284.782	285.447	um	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	286.278	304.586	people looking at Latin America and said, You know whether you're looking at Venezuela or Bolivia, we can't use what's happening there as a model. And I said to my beloved spouse Jenn, I think that that's a really simplistic argument. And she said, I'm going to write to Zizek and tell him that you think he's simplistic. {laugh}	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	305.437	327.46	In any case I'm still going to go ahead {laugh} with the project, and I'm going to read {lipsmack} um one poem that's a translation of uh an excerpt from a book by a poet named Florencia Walfisch who is a year older than me, living in um Argentina and she went to um Oaxaca in ninety seven at the age of twenty seven and	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	327.909	335.582	um was really struck by the melding of people from different cultures and living in what she perceived as a harmony	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	335.93	337.378	um and then of course	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	337.849	346.373	{lipsmack} uh between ninety seven and two thousand four when the book was published  all kinds of very dramatic things were happening in her home country of Argentina which I imagine influenced this text	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	348.592	352.311	Oh, and the book is called uh Soup of Garlic and Mezcal	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	354.978	358.758	The mirror disrobing anterior memory not redundant	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	359.69	365.794	In it she can hold her presence in hands of ((loaded)) flowers and invents a thousand forms in which to hope	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	367.007	371.09	In rotation that kind of exceeding like identity and word	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	372.923	376.481	That she must say newborn, tentative, or animal	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	377.236	381.924	She can pull pain from the root, drop by drop into her time bound heart	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	383.078	391.392	Where she says that she must say newborn, tentative, or animal, she puts her lips to the pain until she pulls the body slowly from the root	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	392.532	398.1	Where she says she must hold a great aim, the presence of which does not yet exist	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	399.141	405.977	Where she says that she must say the body of herself that reappears in the center of her name she releases	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	407.042	410.103	where she says she must say she is not consumed	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	410.759	417.553	where she says that she must not say that. Where she says, I kissed you all over, she must also say, I always loved you	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	419.24	423.312	She want to bankrupt her skirt of its creases, as if she could possibly	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	424.316	426.518	Creature shouts in the middle of the dark	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	427.536	429.745	Stumbling over shadow falls	Subject	
Mirakove-Carol_Complete-Reading_New-reading-Series_a-Voice-Box_10-18-09	430.446	435.82	She slides until she finds her feet and gets on lacking consciousness and every so ((oft)) she is rocked	Subject	
