file	beg	end	text	speaker	section
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	170.661	176.513	as if its being curled in a tree hollow might validate the vast spread of open tillage	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	177.344	179.74	But struck by a kind of amnesia	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	180.066	183.043	we wandered in a circle tight as a fist	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	183.78	189.057	exhuming the deeply choric question of rendering our meanderings into prose	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	189.52	193.841	into idle chatter to accompany a few beers in the pub that night	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	194.311	207.067	The portfolio of our imagined data presented with detachment as the slow moving underminer of our confident, lyrical souls fed ravenously deep in the heart	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	207.309	208.237	of the forest	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	209.222	212.602	I'd like to ((now)) read very something different now um from=	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	213.2	215.456	from the Undertow. It's from a long poem	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	215.789	217.9	written an number of years ago called Syzygy	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	218.32	221.509	which created something of a controversy in Australia when it came out	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	222.229	222.922	(({breath}))	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	228.863	230.414	Two, Fallout	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	231.362	239.463	A refugee from contention I load stills into the projector taking a negative impression adjuncting expression prizing anger out of its folds the damage budding retentive small experiment releasing heat	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	240.489	260.077	Remember looting these impressions? Machinery expressive and light conscious love scarifying poise the tractor rocketing the clods of loamy earth bootlegging frustration mudbrick and fencewire, circular saws threatening Robert Frost and doorpost jamming two years too old, and rotting the sun orange plastic perfect, the film was black and white and the sheep gurgling hysterically.	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	261.23	268.128	Three, self regarding homonculus metal chambers tinfoiling exclusions like humidicribs wheeling slick asphalt deletions and striping film	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	268.536	273.502	dust water licking axminster carpet spreadsheets. What shows in the headlights or pinheaded spotlight? Crunch	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	274.007	274.983	Synthetic victims.	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	275.549	277.959	And the frogs croak politely in their ditches. Halt.	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	278.505	283.3	Good year wet weather halts the death of a zebra just outside the butcher's shop. Can't read the signs good who gives a damn anyway?	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	283.63	291.998	Needed, inquire within. Good management and sensible market indicators. Those who leave anything up to description need not remote opinions. Morality stinks, we keep it in buckets.	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	293.181	295.723	Four. When the Flappers Tickle Your Fancy.	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	296.069	329.417	Opposing needs, priming pellegra with plastic cement like jelly rubber singing aging movies, tall tales lugging drabness out of forums. Humitrophic, water glass or sundial gas bagging in the shade, ah such is fame passing the time. The car comes. A stretch in tails. Silk doors predella adjuncting driver and talent. Let us in. Taking us entire rhomboidal all and ooh la la sursurrous through disconnection, baffling sibilance. Oh my flappers, what a team we make. And the planets cohabitate and read life impression, you have your strict and your lax, the cups drink too much and the television in the back of the limo is stuck on the same channel.	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	330.063	343.481	The driver is sucking himself. Take no notice. You are my family, he splurges. Executors, guardians, trustees, receivers, inheritors, good sides, half backs, {breath} contrivers, emissaries, agitators, ((incarnations,)) lovers leaping into the tired pile of my flesh	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	345.927	347.631	Five, The Cane Cutter.	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	348.545	350.352	Reflex, take a breath.	Subject	
Kinsella-John_02_Complete-Reading_SUNY-Buffalo_11-6-96	351.535	393.949	A snake operates amongst rough cane cutter’s crystalline sweat. A particle overload. Heavy rain bearing down palpitating trifolate with sun and cane no rainbow makes an appearance. Earthy very earthy. Miasma camouflaged mud ((takers)) all takers {NSV} and throws back ((the)) marsh of fences. They beg for tariffs. They like restrictions. In the highlands water is lightning gaping press down and half bas relief. Turbine churn ((it)) comes down from highlife ((uh)) # where the air is heady. No fireflies there. Dowsed and riddled deep deep south roots grow # dry bone black subterranean streams, raddled shapes forking azurine on ((making)) uh archaeological light, spent swarming the traps, for this is Ground Zero Warholing in cyclone territory, zoning the sirens, equivocating hot dogs and pies, mushrooms pushed to the side of the plate. Cadillacs racketing Monroe hubcaps, currency cut like love on the breezy day,	Subject	
