file	beg	end	text	speaker	section
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	141.0	141.772	but end up	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	143.193	145.501	we could get a drink on a Sunday, anyway.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	146.989	147.717	You laugh,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	148.544	149.65	move closer	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	150.78	152.1	under the covers.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	153.598	156.6	Our silver limbs stir in the gloom like	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	157.379	158.859	cutthroat trout	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	159.664	160.96	I saw in a lake	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	161.963	164.102	a hundred miles out of Vancouver	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	165.632	167.527	hiding their strike in shadow.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	169.689	170.947	The mind a fish,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	171.881	173.659	shifting fragilely	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	174.32	177.301	its position when the body's easy,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	178.129	179.389	a still pool.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	181.05	185.22	Now eddies in a scene from a documentary seen months back.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	186.598	187.291	Girl,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	188.26	189.6	eyes like yours,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	190.539	191.279	girl,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	192.665	193.538	slung over	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	193.741	195.109	a Tommy's shoulder.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	196.259	197.28	Mouth open,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	197.483	199.251	but nothing said until	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	200.196	202.88	the commentator, as the camera pans	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	203.685	207.588	past the black patch I don't watch because	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	208.102	209.297	my eye hooks	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	209.977	211.887	on the hatrack hips.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	213.075	213.561	Says	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	214.95	216.26	starved to death,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	218.028	220.389	the soldier throws her into a pit.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	221.328	222.939	That's a tangle of white.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	224.156	225.73	Very slender limbs.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	227.857	230.629	Went sliding down the crater's muddy slide.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	231.28	232.689	The instant I called	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	233.914	237.639	there's a bomb fell here last night. Let's look at the crater.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	239.049	240.609	Went running over the Heath,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	241.579	242.353	laughing,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	242.953	244.673	my friends alone running.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	245.224	246.469	Down to today	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	247.692	249.545	when looking at silver birch	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	251.001	254.629	I say nothing at all but we could get a drink there.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	256.238	258.098	Move closer beneath the blanket,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	259.5	260.606	while the cutthroat	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	260.987	261.452	flick	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	262.339	263.309	under their bank.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	280.474	281.818	This next poem is	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	284.086	285.55	issued as a book	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	287.0	288.38	called Please, Like Me.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	288.654	292.23	It was put out by Black Sparrow Press in Los Angeles this year.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	300.638	303.475	Strolling through the town, all the houses	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	303.898	305.618	quiet at this hour, the street	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	306.355	308.377	already hot, hold women.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	308.764	309.568	The leader	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	310.389	315.023	of our magazine crew knew how to gain entrance by knowing that door	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	315.252	316.936	opening before the act	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	317.322	318.068	the door	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	318.403	319.138	opening.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	319.959	325.212	The woman, with him, his packet already hung on the back of a chair, his shirt coming off,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	325.621	329.221	crossed to the window to pull the shade making it night.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	330.92	331.939	But in the morning,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	332.75	333.659	unknowing,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	334.38	335.933	despite the look she gave him,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	336.616	343.813	and me, watching mentioned her husband who handled such matters, her hands at the necklace, her throat was naked of.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	346.925	348.279	Compliant women,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	349.102	350.179	my expression	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	350.696	352.215	insisted equally,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	352.545	354.709	turn me away, and they would.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	355.87	356.884	A snapshot	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	357.48	362.01	one of them took, as I lugged up my arm to knock, faded, falls from my wallet	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	362.81	365.245	as I count my take from last night,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	365.606	369.08	another subscription sold, working late, to think.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	370.29	378.26	Great weight brought to bear on a door flies open at your first touch. Your momentum pitches you sickeningly into the vacuum cleaner,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	379.153	380.682	parked in the narrow hall,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	381.139	382.24	the muscles	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	382.683	385.171	involved with nothing to parry	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	385.58	386.24	ache,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	387.47	390.05	a nagging sense of something far	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	390.627	391.74	from being right.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	392.59	396.26	A wrench in the very socket of the self. A disarming	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	396.63	400.388	tenderness, as if, on the instant, I stopped now, knocked	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	400.83	402.79	here, went in, found	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	403.49	404.834	rose lamps lit	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	405.715	406.869	indistinctly	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	407.579	409.596	for the sun that floods the room.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	413.583	414.439	The brakes,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	415.085	417.006	the skid begun, surface	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	417.527	423.728	slick with the summer shower, he jammed. The chevy's tires, nothing to grip on slid the four of us	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	424.194	426.58	within inches of the poem's abruption.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	427.694	428.439	Welcome.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	429.379	430.2	And again,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	431.335	431.996	welcome.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	432.914	434.01	Make yourself	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	434.815	435.545	to home.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	436.808	439.869	Drove nails into the plaster that wouldn't support even a picture,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	440.05	444.768	hardly a heavy piece. Chiaroscuro print cut with a knife from a library book because I,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	445.585	449.032	against all claims of social conscience, against all readers	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	449.521	454.604	whose thighs tomorrow would push against the metal crosspiece of the turnstile, wanted it.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	457.331	458.193	The blood	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	459.211	460.369	floods the shaft.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	461.393	462.372	Half moon	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	463.92	466.789	focus in an enormity of sky	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	467.177	469.52	extends by fractions limits.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	470.734	472.957	The blood continuously feeds,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	473.34	473.921	skin,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	474.74	476.439	sinew, ligaments	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	477.218	478.038	wherein,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	479.2	480.77	a heaviness of pleasure.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	482.176	482.959	Posit	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	483.474	488.25	night, and it is night, a white flashlight conjures a white door. A red	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	488.718	490.159	calls forth a red.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	491.549	493.36	With which your can't come in,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	493.975	494.948	she shouts.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	496.094	497.48	But that's no use.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	498.175	499.02	I want.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	500.453	501.339	All right,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	502.785	504.11	you son of a bitch,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	505.32	506.179	you bluffer.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	507.09	510.379	Even though the sentiment itself be but a bluff,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	511.412	512.37	I'll call you.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	513.488	516.067	But useless again, if the man on the path	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	516.952	518.94	must tell her what to say.	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	519.815	522.844	She switches on her porch light and the day goes,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	523.263	525.169	that kind of light by which	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	525.949	527.769	the face that passed,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	528.29	529.88	translucent skin,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	530.827	533.119	nose freckled at what bridge it had,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	533.322	534.142	the eyes	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	534.678	538.49	prominent enough so light could be seen to pass through the pupil	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	539.189	540.649	nonetheless left dark,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	541.573	542.742	but liquid dark,	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	543.59	545.759	the bones of the cheek and chin	Subject	
Bromige-David_Complete-Recording_New-Poems_Unknown-Reel	546.408	547.339	so clean.	Subject	
