file	beg	end	text	speaker	section
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	246.802	248.182	under Hell sky	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	250.607	252.797	All things double on one another	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	253.809	255.839	On to pure purpose	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	257.41	259.841	Spinoza the lens grinder	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	260.866	263.156	lenses and language	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	264.611	267.303	Total systemic circular knowledge	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	268.599	270.823	System impossible in time	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	271.631	273.535	Truant freedom ((a)) dream	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	275.738	277.289	Wishes fly off	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	278.487	280.738	Tender consecration of garden	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	281.749	283.494	Frost ends the rose	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	283.944	286.588	November affirmation in negation	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	288.562	290.806	((Shear)) against easternmost	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	291.721	294.152	Eternal ideal sequence	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	295.799	297.98	Out among haphazard children	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	298.846	300.868	Sunny investigations	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	301.253	302.43	of permanence	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	307.127	310.258	Philology heaped in thin	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	311.109	312.044	hearing	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	313.78	315.802	cult code mediation	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	316.501	317.734	cult cairn	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	318.652	320.667	Symbol allotted to ocean	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	322.621	323.466	Talker	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	324.037	329.839	and intellectual attacker edging and dodging, outer shallow, mute	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	332.2	333.558	Mackerel sky	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	334.33	335.545	wind ripples	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	336.534	338.349	Legend of the King's hill	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	340.218	343.865	Name of wildflowers roost in neighboring	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	345.572	349.29	Scuffle, eminence, peacock, keeper	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	351.582	353.016	Sign of sound	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	353.819	355.19	Sibilant wind	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	356.942	360.287	Scanned chronicles clasp edges	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	361.62	363.024	Rag voracity	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	364.007	365.725	Ring of our bodies	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	367.488	370.777	Names are bridges to coast	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	371.356	372.361	permanence	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	373.812	376.395	Naked figure moving in color	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	377.012	378.133	all flower	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	383.223	386.048	Occult ferocity of origin	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	387.668	393.234	Each winged ambition, sand, track, wind, scatter	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	395.362	397.661	((Inarticulate)) true meaning	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	398.512	400.258	Lives beyond thought	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	400.792	402.316	linked from beginning	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	403.271	404.657	Pilings of thought	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	405.245	406.478	Under spoken	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	408.814	410.94	Physiognomy of liberty	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	412.421	415.295	Far friend forever nestling	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	416.447	418.026	Forfeit mortality	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	419.215	421.292	Cycle snare mastery	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	421.895	425.482	Headlong sentries, cycles and snare	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	427.556	430.386	Face answers to face, limit	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	430.952	432.323	and quiet limit	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	433.637	434.946	Field of vision	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	435.881	437.411	and field of future	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	439.406	441.938	Shadowy Icarian figuration	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	443.191	445.4	vision closes over vision	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	446.047	447.619	{NSV} Stand point	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	447.958	449.544	melts into open	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	451.165	452.654	((Wanton meteor))	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	453.398	454.928	((enzyme screaming))	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	460.321	462.413	Girl with forest shoulder	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	463.817	466.949	Girl stuttering out mask or trick	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	468.285	470.397	Aria out of hearing	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	471.857	477.13	Sound through cult enunciation, sound through initiation occult	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	479.145	481.694	Enunciate barbarous jargon	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	482.435	485.087	Fluent language of fanaticism	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	486.828	491.222	Green tree of severance, green tree girdled against splitting	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	491.728	494.643	Transmutation of murdered totem	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	496.645	499.477	Foresters move before error	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	500.412	501.388	forgotten,	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	501.781	502.764	forgiven,	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	503.456	505.195	escaping conclusion	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	506.407	506.961	Oak	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	507.571	508.686	and old ((hovel))	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	509.296	510.452	grow gossamer	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	514.476	517.94	Shoal kinsmen trespass golden	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	519.062	521.451	Smoke splendor trespass	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	523.128	527.657	Symmetry carried from country, frail counterfeit well met	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	529.769	535.08	Lost among equivocations, emancipation at ((empirion)) center	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	536.619	538.988	Anarchy into name theory	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	540.828	542.74	Entangled obedience	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	543.266	545.814	((muffle)) discourse from distance	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	546.353	549.068	mummy thread undertow slough	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	551.533	553.14	Eve of origin	Subject	
